symbol,provider,base_timeframe,pnl,win,alignment,slope_score,regression_slope_pct,regression_r2,adx,atr,confluence_levels,confluence_fibo,alligator_mouth
BNBUSDT,binance,1h,-11.49463550177802,0,1.0,0.3365760574904996,-0.009314431104635796,0.017999939064725745,27.739778214362268,9.57886291814839,0.0,0.0,0.0
BNBUSDT,binance,1h,2.2069090246584437,1,1.0,1.8020244744140066,0.030682680013526746,0.1585832269363554,31.203778455086994,5.130909753414595,0.0,0.0,0.0
BNBUSDT,binance,1h,-10.515573340983224,0,1.0,2.22119154678376,0.05236919543668253,0.3841957763387446,36.509501488494465,5.155733409831972,0.0,0.0,0.0
BNBUSDT,binance,1h,-10.980000000000018,0,1.0,3.75117794723981,0.03205502223175975,0.08108321578764521,33.25673991271877,8.295760159117208,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,0.75,0.7259988514172393,0.028129655357729873,0.6227784757346062,21.57104676163713,3.0143514452736206,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,0.75,0.1265511519933089,0.041139887745886554,0.8379407448513552,19.33804406701739,2.910926706306133,0.0,0.0,0.0
BNBUSDT,binance,1h,0.9591283051354367,1,0.875,0.36457068442154883,0.04125317532334052,0.8353480716218015,22.843503610673263,3.0420502819805324,0.0,0.0,0.0
BNBUSDT,binance,1h,-0.2847422668673971,0,0.875,0.6231586864100935,0.04246294565580107,0.8384073670754817,27.63527285551019,2.9807560020084702,0.0,0.0,0.0
BNBUSDT,binance,1h,6.194773105504396,1,1.0,0.9488495713442551,0.04401197943765372,0.8314051904910009,31.519007663999872,3.097386552752205,0.0,0.0,0.0
BNBUSDT,binance,1h,-4.089620315460593,0,1.0,0.886464588683583,0.05889487879915388,0.8961724662335042,46.76691658232493,3.408016929550504,0.0,0.0,0.0
BNBUSDT,binance,1h,1.2540689484214909,1,1.0,0.8240496030350535,0.05880435171760704,0.8948473384959917,48.76037431619848,3.7593105157858955,0.0,0.0,0.0
BNBUSDT,binance,1h,1.4038607471719615,1,1.0,0.14969395430899676,0.053209786872954884,0.8146021825135846,31.55090048707612,4.141392528279159,0.0,0.0,0.0
BNBUSDT,binance,1h,-4.564903483672765,0,1.0,0.05400325105555194,0.05304780549117421,0.8139697611658918,27.196929375318234,3.8040862363939816,0.0,0.0,0.0
